,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
115,low,6,108,4,macd,4,197,6,9,0.01,2309,203,108,64,771,45,267,800,345,333,556,307,270,712,645,526,409,385,655,557,494,344,790,970,824,187,858,929,727,872,6,53,7,9,217,5,19,16,3,639,3,13,0.32,0.11,1.16,1.14,1.17,1.05,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
116,HLC/3,6,91,4,macd,4,113,6,8,0.29,2948,223,394,110,145,159,361,778,358,238,642,200,380,343,980,736,483,283,999,919,485,312,895,79,361,950,346,414,643,135,3,45,9,6,19,15,29,24,9,668,16,1,0.28,0.08,1.16,1.04,1.09,1.18,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
117,low,5,100,4,macdh,4,244,6,9,0.33,1521,985,229,282,204,363,28,97,134,315,884,233,198,662,981,542,450,383,996,967,466,298,556,579,54,138,666,534,636,210,9,44,11,14,126,14,16,84,16,187,21,3,0.15,0.21,1.02,1.0,1.08,1.2,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
118,HLC/3,4,104,4,macdh,4,264,6,15,0.07,2515,362,349,247,234,84,105,24,383,189,681,23,144,619,858,819,474,288,803,595,361,343,198,276,570,40,739,34,1000,853,8,21,48,14,430,7,22,55,9,822,15,20,0.05,0.21,1.12,1.18,1.15,1.07,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
119,HLC/3,6,123,4,macds,3,243,6,6,0.31,2260,586,50,161,425,160,263,599,373,151,722,378,343,74,994,974,480,405,903,863,484,338,822,832,523,893,312,774,261,678,28,59,30,15,702,2,20,17,7,751,14,20,0.13,0.08,1.16,1.2,1.19,1.06,False,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
120,close,4,107,3,macd,4,295,6,18,0.03,2777,723,312,190,952,202,21,244,210,255,826,227,106,546,945,896,379,311,637,529,483,279,10,731,763,118,437,661,941,579,5,21,41,11,81,6,49,91,19,916,15,6,0.32,0.02,1.02,1.06,1.2,1.07,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
121,HLC/3,6,104,4,macdh,3,316,6,17,0.15,1991,402,59,286,784,144,310,335,386,374,10,195,245,62,889,612,461,441,962,901,308,254,890,372,572,384,313,178,701,621,16,54,99,4,21,3,6,99,2,484,22,7,0.23,0.16,1.03,1.06,1.14,1.15,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
122,HLCC/4,4,111,4,macd,4,52,6,19,0.04,2408,771,36,394,466,92,286,898,375,54,922,158,139,26,653,618,388,341,872,509,393,370,231,381,770,160,495,219,580,402,24,25,22,13,701,14,46,54,3,328,10,13,0.38,0.34,1.07,1.12,1.18,1.03,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
123,open,4,111,4,macds,3,211,6,14,0.34,648,574,196,275,35,232,156,122,235,317,605,354,61,964,684,644,408,333,832,604,333,284,488,8,939,572,60,679,604,235,28,36,2,19,725,9,41,50,1,154,18,1,0.37,0.17,1.18,1.17,1.08,1.17,False,False,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
124,OHLC/4,5,109,3,macdh,4,224,6,19,0.11,1747,637,322,227,549,42,273,579,354,226,421,194,114,475,769,569,405,365,974,565,480,265,437,422,211,807,187,965,97,764,3,19,67,15,732,13,52,77,10,782,24,15,0.15,0.04,1.19,1.11,1.19,1.2,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
125,close,4,123,4,macdh,3,78,6,1,0.05,542,463,286,269,583,216,375,528,256,338,898,181,84,87,809,789,474,297,948,500,436,376,38,775,985,123,384,477,310,359,8,51,104,7,836,8,42,64,7,546,12,14,0.11,0.33,1.18,1.08,1.17,1.09,True,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
126,open,4,99,4,macds,4,336,6,3,0.04,2513,648,60,45,153,227,65,960,227,61,229,293,263,672,884,732,475,470,809,729,369,301,140,453,494,976,538,579,83,398,23,52,19,1,867,6,21,3,4,474,17,1,0.12,0.06,1.11,1.2,1.04,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
127,OHLC/4,4,110,3,macd,4,107,6,14,0.37,1661,665,143,240,923,270,297,940,359,150,783,168,267,784,943,828,339,322,995,504,298,283,915,601,118,85,580,945,12,827,2,32,83,10,290,10,28,104,17,65,11,15,0.02,0.38,1.19,1.14,1.19,1.07,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
128,close,4,88,4,macds,3,332,6,8,0.29,2667,640,142,133,172,147,153,256,32,263,915,378,391,332,863,574,489,272,986,885,427,364,655,821,656,285,731,156,818,606,14,26,70,16,402,10,32,66,16,778,20,17,0.04,0.13,1.0,1.11,1.1,1.16,False,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
129,high,5,93,4,macdh,3,53,6,16,0.36,1278,411,222,234,605,214,297,596,287,337,402,26,310,521,845,749,480,320,838,738,369,326,670,234,47,458,589,427,48,648,12,24,74,7,598,18,45,34,19,62,24,4,0.09,0.02,1.17,1.2,1.04,1.17,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
130,close,5,94,4,macds,3,86,6,10,0.35,2336,552,158,265,449,371,307,44,106,271,37,374,93,552,966,546,376,335,1000,866,344,262,360,161,802,889,912,698,205,25,29,37,75,15,415,16,48,34,6,160,17,3,0.1,0.12,1.18,1.07,1.16,1.11,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
131,open,4,99,3,macds,3,198,6,6,0.19,549,531,59,78,116,351,217,74,269,41,515,383,312,346,611,502,386,332,986,507,453,434,929,784,906,666,932,675,471,743,4,11,15,18,577,10,52,14,19,16,1,3,0.06,0.3,1.11,1.17,1.09,1.19,False,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
132,low,5,96,4,macd,3,254,6,16,0.3,1995,876,269,149,526,391,131,552,90,343,96,189,61,18,923,684,472,376,933,671,437,373,250,424,426,689,160,421,992,882,3,21,63,8,488,2,29,12,20,503,22,24,0.32,0.28,1.03,1.09,1.0,1.18,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
133,HLCC/4,5,125,4,macds,4,398,6,1,0.05,2766,372,344,116,647,51,172,429,134,271,660,158,290,285,759,591,275,257,980,921,453,397,430,614,60,92,161,543,332,965,18,34,7,19,307,8,36,49,10,496,12,10,0.29,0.37,1.15,1.01,1.15,1.04,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
134,open,6,102,3,macdh,4,290,6,6,0.24,1309,445,110,60,6,191,397,701,133,85,627,230,399,38,876,690,381,332,989,658,472,353,39,706,715,600,787,532,57,910,7,45,25,14,153,15,23,29,5,190,9,4,0.23,0.31,1.04,1.08,1.0,1.18,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
135,high,4,111,4,macds,3,3,6,10,0.31,937,395,147,341,646,139,270,691,273,354,502,148,238,148,772,731,462,451,922,598,456,362,522,146,408,174,436,809,131,610,6,15,23,3,405,8,34,104,17,92,25,12,0.33,0.25,1.0,1.11,1.01,1.01,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
136,low,5,99,4,macds,4,340,6,9,0.37,1011,497,191,102,423,359,174,360,252,134,342,323,135,545,831,642,346,287,679,572,362,250,936,932,824,340,370,731,241,223,8,53,72,20,713,8,32,6,13,157,17,14,0.23,0.09,1.05,1.19,1.08,1.14,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
137,high,6,122,4,macds,3,246,6,13,0.08,2140,749,326,293,927,395,113,968,83,42,365,264,217,517,613,573,499,298,998,893,455,308,820,862,469,280,987,750,255,539,9,26,34,1,917,17,47,42,8,988,9,14,0.31,0.35,1.08,1.06,1.18,1.08,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
138,close,6,113,4,macds,3,124,6,1,0.33,1740,209,246,249,600,142,267,654,160,243,515,27,251,489,857,686,401,341,901,632,322,277,446,195,643,244,243,507,31,220,24,35,71,1,393,18,25,69,9,815,25,15,0.39,0.12,1.09,1.13,1.06,1.01,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
139,high,4,124,3,macd,3,148,6,13,0.24,745,832,52,48,75,9,188,564,127,179,839,369,245,554,913,823,318,305,628,611,351,287,442,71,461,966,616,894,75,343,9,45,43,20,636,6,26,99,4,501,21,5,0.27,0.31,1.05,1.18,1.09,1.06,False,False,True,False,True,False,True,True,True,False,True,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
140,HLCC/4,6,111,3,macdh,3,92,6,1,0.06,818,881,209,247,36,93,383,63,307,181,806,165,105,466,930,773,471,298,950,601,334,251,562,697,369,951,694,128,193,546,15,47,18,6,6,14,18,13,8,528,19,8,0.12,0.32,1.12,1.02,1.03,1.2,True,False,True,True,False,False,True,False,True,True,True,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
141,close,4,128,4,macds,4,261,6,12,0.03,1378,498,264,75,934,88,366,466,52,155,189,267,266,329,761,663,394,275,654,525,500,416,423,560,963,578,722,442,388,930,2,3,82,18,357,10,31,44,19,769,10,4,0.4,0.4,1.04,1.08,1.03,1.13,True,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
142,HLCC/4,5,94,3,macds,4,318,6,8,0.05,2369,754,264,387,435,104,93,924,236,184,344,51,380,720,901,822,327,263,746,579,380,255,169,684,758,832,209,158,932,805,2,43,95,4,434,14,40,3,6,319,13,22,0.17,0.09,1.02,1.18,1.15,1.04,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
143,high,6,128,4,macds,3,51,6,3,0.15,2088,610,195,146,476,292,110,465,217,59,652,167,379,458,996,804,327,287,981,901,461,312,870,990,394,654,109,574,810,31,13,17,42,8,483,5,46,4,8,466,18,11,0.25,0.29,1.19,1.08,1.14,1.1,True,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
144,HL/2,5,99,3,macds,4,355,6,2,0.4,638,890,286,23,368,378,62,283,270,170,190,212,264,522,982,762,349,277,699,550,470,463,398,991,822,278,595,295,27,40,18,48,23,18,609,3,34,44,5,495,16,20,0.07,0.4,1.05,1.14,1.08,1.01,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
145,OHLC/4,4,133,3,macdh,4,303,6,7,0.08,343,412,335,82,475,285,297,26,251,146,120,297,200,713,946,516,491,315,885,787,399,250,584,557,191,301,414,749,213,512,13,36,73,8,312,6,29,47,17,20,5,16,0.32,0.39,1.14,1.03,1.18,1.13,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
146,HL/2,4,95,4,macd,4,218,6,15,0.07,1851,341,370,51,740,156,368,892,186,332,367,118,296,867,642,528,432,397,765,702,443,435,61,146,727,254,948,706,808,396,22,57,74,8,627,9,21,75,3,568,1,18,0.19,0.25,1.19,1.11,1.12,1.16,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
147,close,6,101,3,macd,3,337,6,4,0.29,1371,823,140,60,939,177,380,624,99,370,367,107,193,138,883,684,500,270,975,905,387,338,575,100,661,741,509,933,58,689,3,36,25,14,789,4,27,97,10,741,17,22,0.32,0.12,1.17,1.02,1.12,1.08,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
148,HL/2,6,101,3,macd,4,210,6,12,0.16,1945,876,39,34,401,25,295,93,158,171,620,185,34,943,839,607,436,260,886,725,351,252,808,766,774,47,757,810,169,358,17,52,40,10,884,8,17,27,11,9,25,9,0.11,0.39,1.07,1.2,1.18,1.2,True,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
149,HLCC/4,6,117,4,macds,4,151,6,20,0.31,605,527,209,317,208,145,251,55,248,217,386,60,140,114,842,647,375,295,859,500,459,377,329,558,724,876,624,280,544,158,15,40,38,7,590,10,21,9,12,46,4,11,0.04,0.13,1.12,1.16,1.04,1.05,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
150,HL/2,6,95,3,macds,3,126,6,12,0.11,1312,888,373,290,284,3,197,500,88,171,106,308,312,511,712,639,323,321,687,500,445,378,723,133,438,71,172,234,474,419,16,51,67,12,372,12,15,86,1,775,12,25,0.4,0.24,1.14,1.06,1.05,1.19,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
151,HL/2,5,102,3,macd,3,227,6,16,0.17,372,638,86,328,375,341,227,585,101,197,284,13,354,211,885,633,470,269,709,500,446,277,997,151,100,96,928,248,735,17,17,45,12,2,725,6,45,64,7,511,2,5,0.36,0.19,1.13,1.01,1.14,1.0,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
152,high,6,95,4,macds,4,314,6,1,0.32,2297,670,11,278,665,114,222,354,130,364,455,29,31,702,800,536,328,278,613,559,440,286,65,828,741,819,692,824,828,186,11,53,36,18,950,6,36,99,16,805,7,13,0.29,0.32,1.1,1.13,1.2,1.18,True,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
153,low,5,91,4,macds,3,326,6,13,0.01,2306,947,264,314,897,215,262,657,272,400,370,381,47,181,960,747,405,312,994,807,439,438,189,240,582,415,800,867,770,245,16,31,70,12,446,12,17,19,11,949,25,8,0.06,0.23,1.06,1.11,1.08,1.02,True,False,True,True,True,True,True,False,True,True,False,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
154,HLCC/4,6,102,4,macdh,4,353,6,18,0.19,2541,638,299,31,107,306,299,713,194,389,813,218,189,582,729,595,361,251,674,557,334,311,404,135,967,512,15,634,291,343,11,44,57,19,201,18,27,3,15,765,19,23,0.22,0.35,1.16,1.07,1.16,1.07,True,False,False,True,False,True,True,False,True,True,True,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
155,OHLC/4,6,100,4,macds,3,396,6,2,0.39,2746,325,241,111,843,213,265,949,53,356,855,20,372,669,986,643,436,419,993,736,454,442,811,787,796,738,292,56,1000,42,17,22,53,13,290,8,28,4,10,921,8,5,0.04,0.25,1.02,1.03,1.1,1.13,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
156,high,4,103,4,macd,4,333,6,8,0.01,536,284,216,129,151,266,240,754,29,357,88,73,215,323,966,609,451,330,948,592,351,257,450,215,418,909,33,345,269,401,9,31,53,12,958,13,39,98,4,673,9,7,0.16,0.26,1.14,1.04,1.04,1.02,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
157,HL/2,4,114,3,macdh,4,272,6,10,0.17,1782,431,260,180,661,268,332,130,316,77,106,302,69,435,818,641,422,283,615,513,500,368,42,666,370,70,106,528,109,126,22,50,20,9,277,13,49,49,3,381,17,20,0.3,0.1,1.07,1.19,1.16,1.01,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
158,close,4,101,3,macdh,4,282,6,20,0.21,1738,960,192,216,171,13,23,426,352,173,506,115,54,438,656,653,487,407,973,935,460,260,220,674,785,774,431,210,216,693,16,46,103,1,140,7,17,82,6,314,17,2,0.14,0.05,1.15,1.08,1.09,1.15,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
159,high,4,115,3,macdh,3,219,6,1,0.4,1812,709,322,31,535,49,149,855,303,12,365,38,258,754,653,572,279,251,933,673,346,295,964,51,11,533,520,304,478,242,16,45,21,18,737,8,12,33,9,728,14,7,0.34,0.33,1.14,1.02,1.12,1.12,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
160,OHLC/4,4,97,4,macd,3,350,6,9,0.11,2468,618,199,2,721,345,14,116,107,233,122,270,391,443,613,550,318,253,951,629,437,358,651,306,879,550,165,948,450,352,29,53,24,5,705,6,40,5,7,218,4,13,0.4,0.4,1.05,1.04,1.19,1.17,True,False,True,False,True,False,True,False,True,True,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
161,high,6,114,4,macdh,3,126,6,19,0.39,2285,671,302,238,930,338,99,150,172,60,124,137,163,863,963,690,376,252,662,634,288,277,363,507,418,810,887,673,670,903,25,46,26,16,155,3,48,7,5,414,5,2,0.12,0.33,1.1,1.14,1.04,1.1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
162,high,6,102,4,macd,4,128,6,12,0.01,2770,753,185,149,88,279,29,541,258,31,361,393,358,300,604,524,474,452,925,626,458,416,83,661,945,977,992,320,450,39,9,34,3,15,7,7,30,61,18,725,15,21,0.14,0.17,1.06,1.09,1.12,1.05,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
163,OHLC/4,4,102,3,macd,3,171,6,7,0.14,421,259,399,150,836,138,171,966,364,285,126,105,330,5,676,525,448,255,731,521,465,322,902,330,362,12,942,191,588,964,3,10,93,10,348,15,34,46,5,681,25,24,0.18,0.23,1.15,1.13,1.09,1.03,True,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
164,HLCC/4,4,121,3,macdh,4,393,6,7,0.3,2009,849,102,347,478,347,43,432,37,238,666,73,294,324,895,575,420,319,707,599,394,281,812,557,839,759,932,169,204,950,27,60,19,9,358,9,27,42,17,3,20,18,0.02,0.12,1.14,1.1,1.1,1.06,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
165,OHLC/4,6,92,4,macd,4,389,6,15,0.09,2856,322,220,255,641,161,392,129,341,18,734,45,204,965,920,770,490,282,737,561,485,432,111,781,797,137,542,163,962,375,11,43,81,18,380,13,51,103,16,889,9,5,0.26,0.29,1.02,1.07,1.16,1.14,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
166,HLC/3,5,129,3,macd,4,45,6,10,0.27,915,589,271,20,963,122,279,615,271,219,67,321,135,839,923,619,478,291,862,691,378,367,367,334,459,914,73,696,761,713,22,46,24,9,541,11,36,52,15,439,10,2,0.22,0.12,1.0,1.14,1.1,1.05,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
167,close,5,108,3,macds,4,330,6,14,0.27,883,361,304,39,270,97,339,703,384,191,148,21,366,200,572,519,335,258,748,638,451,373,148,666,505,408,643,432,28,751,2,9,103,9,99,11,30,87,12,992,21,11,0.19,0.39,1.15,1.11,1.11,1.03,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
168,HL/2,6,103,4,macdh,4,17,6,20,0.13,1261,874,140,149,580,236,103,894,352,187,139,152,319,251,907,573,480,400,992,500,466,389,196,523,454,816,997,852,404,464,20,59,52,6,894,9,20,49,10,10,7,8,0.14,0.28,1.13,1.09,1.17,1.1,False,False,True,False,False,False,True,True,True,False,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
169,open,5,107,3,macd,3,308,6,20,0.27,1561,574,82,162,346,218,105,887,369,166,830,260,223,312,828,629,452,288,546,511,381,370,429,749,849,924,357,306,43,706,8,57,99,2,502,9,39,43,8,616,17,16,0.27,0.18,1.06,1.13,1.15,1.18,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
170,HLCC/4,5,94,3,macd,3,178,6,7,0.3,2087,599,7,5,769,213,146,778,218,293,751,324,293,593,999,768,364,356,942,846,306,296,140,490,353,506,990,526,275,367,10,40,11,2,238,17,18,86,4,582,14,1,0.09,0.3,1.07,1.16,1.16,1.13,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
171,HLC/3,4,107,3,macd,4,53,6,2,0.28,1652,664,360,364,842,346,188,105,188,147,243,296,102,588,889,888,427,383,900,689,431,321,584,831,961,811,889,706,368,728,19,22,71,20,26,5,6,33,4,646,24,5,0.22,0.21,1.12,1.07,1.03,1.02,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
172,low,4,133,4,macds,3,334,6,11,0.25,773,790,276,104,642,277,252,176,263,263,589,121,51,836,956,756,422,336,978,592,485,346,94,97,256,331,338,589,834,402,16,33,67,20,750,9,38,17,9,881,16,9,0.08,0.35,1.13,1.14,1.13,1.18,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
173,open,4,105,4,macds,4,76,6,10,0.38,2044,272,71,20,686,160,237,322,186,179,157,391,99,315,690,518,379,321,820,797,434,373,592,581,776,708,723,354,657,533,11,56,22,1,124,4,23,14,7,903,25,16,0.24,0.08,1.18,1.05,1.05,1.0,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
174,open,4,98,3,macd,3,346,6,5,0.2,2892,585,346,187,728,245,271,942,3,221,816,227,16,412,942,798,398,315,883,543,381,262,459,729,425,950,177,767,372,518,3,46,82,5,575,3,49,95,5,897,11,16,0.22,0.3,1.0,1.17,1.01,1.02,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
175,HLCC/4,5,107,3,macd,3,256,6,1,0.19,2033,282,16,140,904,246,308,711,85,80,528,183,92,316,818,552,416,391,653,609,440,358,420,927,747,980,947,987,630,429,18,22,78,18,387,17,35,14,9,946,22,13,0.1,0.33,1.06,1.1,1.08,1.09,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
176,open,5,100,4,macd,4,96,6,11,0.09,369,352,338,289,218,131,223,60,112,36,696,22,102,826,771,679,424,341,917,787,330,262,904,256,736,999,30,947,62,688,12,37,36,10,64,18,51,27,18,768,6,22,0.18,0.2,1.01,1.11,1.07,1.03,True,False,False,True,True,False,True,True,True,True,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
177,high,6,90,4,macd,3,241,6,19,0.31,287,301,278,28,316,241,136,707,165,118,946,27,343,240,987,515,433,255,766,630,485,403,343,74,495,767,723,943,766,42,30,56,3,11,357,8,20,80,12,107,22,17,0.07,0.36,1.06,1.18,1.11,1.14,True,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
178,HLCC/4,6,93,3,macds,3,91,6,5,0.32,2020,729,305,258,151,252,312,733,213,77,861,238,27,945,775,704,412,254,812,673,395,388,89,739,329,41,786,360,2,325,22,29,103,15,439,4,35,53,14,930,23,8,0.33,0.31,1.01,1.08,1.09,1.13,True,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
179,open,6,124,3,macd,4,91,6,5,0.1,2240,703,305,299,691,222,121,476,363,115,114,8,328,683,753,561,281,258,996,778,362,302,845,918,511,112,323,387,890,760,20,57,5,19,128,10,32,72,15,596,3,22,0.11,0.34,1.14,1.05,1.11,1.12,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
180,HLCC/4,4,107,3,macd,4,195,6,1,0.1,1011,955,300,322,696,299,48,457,122,145,246,182,144,902,636,506,439,422,926,757,360,340,570,543,461,419,414,451,982,103,2,58,41,18,841,17,50,30,20,915,1,13,0.2,0.3,1.15,1.2,1.17,1.12,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
181,low,4,89,4,macds,4,336,6,16,0.08,1360,762,22,191,63,27,382,705,36,117,399,251,374,611,878,511,393,339,588,501,326,292,488,494,663,669,966,345,807,980,27,50,49,2,551,4,31,15,5,169,5,10,0.22,0.39,1.12,1.1,1.07,1.12,True,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
182,high,4,91,4,macds,3,178,6,8,0.17,396,680,379,381,78,174,349,708,141,291,255,201,194,66,976,871,355,254,854,748,399,320,758,258,735,942,212,161,962,350,27,41,83,5,687,17,41,7,11,61,25,1,0.23,0.37,1.0,1.15,1.14,1.1,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
