,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
123,286,78,24,ema,StochAstic_k,210,63,6,3,0.25,2918,322,226,299,305,91,185,302,225,232,744,303,288,352,838,673,370,367,540,524,391,310,221,65,882,41,937,874,675,764,25,29,92,11,269,9,30,62,17,91,5,15,0.35,0.39,1.1,1.15,1.12,1.0,True,False,True,True,True,False,True,True,False,True,True,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
124,367,85,21,ema,StochAstic_k,261,62,6,10,0.36,2484,689,264,208,271,333,323,576,33,236,300,94,143,874,946,717,377,342,787,512,423,284,946,678,449,537,571,110,241,431,2,44,100,15,565,18,50,35,1,500,21,14,0.29,0.38,1.09,1.14,1.16,1.06,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
125,252,107,23,ema,StochAstic_d,82,77,6,12,0.21,2554,665,198,164,574,285,13,579,222,3,822,275,335,229,659,594,286,280,946,810,394,295,558,842,975,229,29,15,67,391,5,11,67,3,568,5,24,99,3,627,15,3,0.06,0.14,1.18,1.06,1.02,1.15,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
126,264,90,23,wma,StochAstic_d,247,63,6,1,0.27,2919,440,205,40,970,275,285,951,185,335,900,154,4,246,713,648,420,412,808,527,377,321,290,726,378,994,776,811,89,248,14,17,75,2,254,18,29,82,6,985,17,13,0.03,0.28,1.18,1.02,1.06,1.12,False,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
127,305,86,22,wma,StochAstic_d,35,79,6,11,0.35,1828,613,122,365,266,212,27,670,245,117,481,45,227,512,910,709,384,269,933,695,457,388,794,70,445,542,650,581,140,326,27,57,16,8,591,7,37,35,7,7,3,8,0.24,0.39,1.08,1.04,1.05,1.18,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
128,277,98,17,sma,StochAstic_d,223,59,6,4,0.17,2262,707,225,341,28,399,367,83,139,325,893,303,127,630,942,885,473,414,837,802,492,346,6,418,364,156,714,434,393,720,6,45,6,1,127,10,25,32,12,475,17,23,0.2,0.16,1.11,1.02,1.1,1.03,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
129,256,116,24,ema,StochAstic_d,36,79,6,13,0.3,826,721,97,255,619,3,49,575,85,132,376,23,84,176,929,886,284,255,644,526,469,416,530,296,617,211,960,916,111,592,15,49,53,15,830,4,7,29,16,312,19,3,0.32,0.27,1.05,1.01,1.01,1.18,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
130,269,95,23,ema,StochAstic_k,190,59,6,2,0.18,1694,292,200,244,914,356,32,109,82,264,343,208,250,257,814,558,425,398,910,872,333,305,237,535,412,620,111,808,147,771,10,60,45,20,31,4,49,24,15,898,20,11,0.06,0.36,1.05,1.15,1.12,1.09,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
131,340,117,17,ema,StochAstic_d,98,66,6,4,0.02,764,322,186,327,468,349,11,215,282,349,125,325,73,303,952,774,293,257,963,939,353,332,910,249,560,712,840,260,857,442,15,47,47,12,846,2,32,35,3,634,23,18,0.13,0.31,1.2,1.04,1.2,1.12,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
132,370,106,18,wma,StochAstic_k,267,62,6,11,0.02,1025,441,381,180,9,256,284,522,320,394,529,41,165,571,853,818,496,462,700,601,283,281,260,837,304,371,694,330,794,750,21,60,6,5,636,4,5,16,10,661,23,22,0.21,0.03,1.14,1.05,1.14,1.12,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
133,367,80,25,ema,StochAstic_k,13,60,6,5,0.31,2108,214,361,373,905,387,165,257,173,291,188,103,363,385,826,762,399,288,697,667,294,261,304,147,57,365,273,686,549,222,6,7,53,4,814,15,38,76,9,879,25,9,0.1,0.12,1.1,1.06,1.06,1.1,False,False,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
134,277,81,20,ema,StochAstic_d,96,63,6,3,0.18,500,897,283,39,706,196,106,699,271,189,661,83,213,716,881,560,456,310,715,707,491,281,392,913,45,962,881,543,644,99,8,43,24,8,361,16,41,63,2,814,7,8,0.2,0.1,1.07,1.15,1.13,1.05,False,True,False,False,False,True,True,False,True,True,True,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
135,315,91,18,wma,StochAstic_d,110,79,6,17,0.2,1050,818,391,252,128,59,182,901,36,53,471,105,247,625,998,687,456,383,935,896,432,250,791,893,999,289,148,457,35,968,21,37,5,2,32,15,34,96,20,748,17,9,0.4,0.34,1.1,1.04,1.17,1.05,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
136,255,85,19,ema,StochAstic_k,169,55,6,14,0.23,1804,516,60,162,24,73,237,428,366,50,8,354,318,538,970,619,378,357,612,547,485,424,555,999,561,862,613,458,280,506,20,48,49,14,142,13,48,14,6,36,19,8,0.06,0.21,1.16,1.04,1.02,1.07,False,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
137,338,83,16,ema,StochAstic_d,393,78,6,18,0.28,1579,526,150,250,834,150,87,384,332,320,827,11,253,831,896,755,432,262,619,566,412,316,376,84,526,307,636,416,994,842,2,49,93,9,691,17,40,18,3,219,20,11,0.35,0.26,1.17,1.16,1.12,1.17,True,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
138,265,82,20,ema,StochAstic_k,335,55,6,13,0.04,703,825,70,230,266,374,251,818,31,36,836,295,45,510,879,712,457,325,971,879,466,433,175,328,271,517,386,746,553,156,27,48,35,5,405,14,28,4,6,654,2,15,0.11,0.24,1.17,1.13,1.01,1.09,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
139,310,87,22,wma,StochAstic_k,198,57,6,20,0.27,940,851,134,183,930,343,196,352,235,81,55,71,267,773,660,648,458,346,872,574,466,349,237,63,878,247,564,697,287,800,22,38,29,11,578,5,20,92,20,450,16,7,0.27,0.34,1.2,1.01,1.11,1.01,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
140,281,117,23,sma,StochAstic_d,143,63,6,20,0.2,1306,240,107,64,273,283,70,345,128,46,45,208,142,313,871,535,420,279,686,609,393,257,282,874,56,569,707,92,508,221,13,27,38,14,749,4,37,50,6,469,21,9,0.21,0.32,1.07,1.18,1.11,1.19,False,False,True,True,False,True,False,True,True,True,True,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
141,272,103,18,sma,StochAstic_d,207,65,6,9,0.11,758,328,190,303,733,325,299,559,17,327,922,219,278,902,904,796,348,252,885,854,411,382,112,397,542,954,733,641,919,16,5,33,60,1,562,6,9,38,18,291,24,14,0.39,0.15,1.16,1.11,1.12,1.11,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
142,298,80,20,ema,StochAstic_k,279,59,6,19,0.22,610,951,385,124,275,144,289,901,176,200,663,190,250,898,650,527,469,311,815,505,456,345,820,40,858,415,214,980,935,767,25,49,26,6,673,12,42,12,12,487,13,10,0.05,0.28,1.09,1.16,1.12,1.16,True,False,False,True,True,True,False,True,True,False,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
143,278,108,19,ema,StochAstic_d,311,77,6,7,0.39,334,311,158,366,526,276,233,71,193,244,579,112,307,556,852,734,328,276,829,665,471,435,48,259,807,429,120,128,144,976,4,56,70,7,855,13,37,61,6,905,24,9,0.28,0.03,1.15,1.03,1.01,1.14,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
144,278,97,18,sma,StochAstic_k,48,78,6,1,0.18,1743,949,116,77,546,26,229,964,334,226,562,320,296,810,967,749,363,257,613,562,489,363,675,710,147,425,352,972,395,745,9,11,63,20,307,2,35,48,11,822,5,14,0.37,0.26,1.12,1.04,1.02,1.04,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
145,336,86,19,sma,StochAstic_k,312,68,6,15,0.21,1753,510,244,222,44,357,369,224,270,101,224,241,389,43,779,582,453,342,967,778,422,292,794,285,551,568,874,432,290,119,20,41,99,2,832,6,51,10,18,429,21,25,0.23,0.07,1.08,1.1,1.11,1.11,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
146,279,100,23,ema,StochAstic_d,187,60,6,17,0.34,2270,507,148,307,986,123,2,731,125,334,612,102,265,246,589,555,471,252,930,567,466,334,986,836,158,266,895,550,37,330,19,47,92,11,980,4,31,102,13,167,18,10,0.29,0.15,1.11,1.0,1.1,1.07,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
147,345,81,16,sma,StochAstic_k,208,69,6,8,0.18,2354,322,73,153,469,256,150,815,109,302,882,37,121,312,902,892,402,312,836,726,420,371,249,215,149,944,554,12,711,86,6,49,73,6,309,7,45,50,1,123,19,3,0.38,0.03,1.01,1.2,1.08,1.02,False,True,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
148,300,83,23,ema,StochAstic_d,109,69,6,2,0.4,477,516,337,2,479,263,110,586,321,147,787,118,336,903,802,708,485,275,870,625,422,333,709,468,842,190,161,839,569,349,28,45,58,3,391,7,30,34,1,145,16,22,0.2,0.13,1.09,1.12,1.06,1.03,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
149,313,87,21,ema,StochAstic_d,398,74,6,6,0.39,2386,279,317,214,399,271,353,659,71,158,543,225,317,186,660,536,364,354,744,591,455,388,599,761,63,392,435,738,670,247,7,53,22,5,963,13,15,79,6,898,22,15,0.38,0.35,1.12,1.12,1.01,1.11,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
150,272,85,17,wma,StochAstic_k,128,71,6,13,0.23,348,328,394,30,132,247,35,742,324,214,261,323,30,785,926,806,417,406,923,547,347,304,611,105,36,282,992,934,883,368,4,58,58,2,535,14,24,18,10,878,22,9,0.38,0.33,1.15,1.06,1.2,1.11,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
151,330,110,16,wma,StochAstic_d,47,59,6,5,0.04,2149,804,101,296,468,259,287,427,109,88,990,367,353,147,862,818,432,319,939,794,414,311,337,316,52,421,941,920,763,766,20,29,35,10,311,18,43,3,20,599,13,8,0.2,0.16,1.19,1.01,1.16,1.08,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
152,369,95,21,wma,StochAstic_d,155,70,6,7,0.27,2325,864,75,237,86,226,398,82,330,190,460,276,154,783,522,518,452,442,919,868,434,309,129,348,704,54,884,46,652,953,18,41,7,12,342,6,28,19,18,288,21,6,0.3,0.18,1.14,1.03,1.0,1.04,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
153,300,96,16,sma,StochAstic_k,361,60,6,12,0.17,1559,521,37,262,652,287,143,823,117,20,641,355,168,656,802,748,313,270,620,543,413,281,847,635,128,853,728,324,144,486,23,57,2,10,373,2,5,102,10,943,20,19,0.18,0.29,1.19,1.15,1.02,1.06,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
154,270,109,17,wma,StochAstic_k,7,57,6,11,0.24,1676,559,154,323,872,269,209,724,276,131,235,180,370,387,996,909,356,350,973,509,417,407,83,978,626,318,578,956,255,194,28,38,101,9,460,7,19,78,12,679,22,18,0.33,0.16,1.19,1.0,1.15,1.0,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
155,282,88,21,wma,StochAstic_k,239,60,6,13,0.4,945,872,295,216,31,375,119,511,185,280,119,119,195,340,715,588,433,390,751,603,397,345,904,945,523,641,714,203,202,386,3,37,57,11,911,5,51,68,20,47,19,15,0.13,0.33,1.0,1.05,1.15,1.0,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
156,249,108,16,sma,StochAstic_d,232,74,6,1,0.19,2439,789,83,87,27,274,88,273,229,77,640,340,29,844,897,541,326,284,649,611,405,370,316,911,471,61,551,782,608,857,15,60,41,11,422,11,46,55,17,643,22,13,0.12,0.31,1.09,1.11,1.01,1.01,True,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
157,323,113,17,wma,StochAstic_d,351,65,6,9,0.25,2390,371,144,170,467,367,190,758,51,374,156,4,196,745,932,527,452,379,980,593,460,384,471,888,479,523,431,505,631,23,15,19,32,6,141,11,43,33,9,749,21,13,0.27,0.34,1.09,1.01,1.19,1.02,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
158,370,109,20,ema,StochAstic_k,67,76,6,4,0.23,2210,709,6,110,423,118,166,335,296,55,376,269,23,57,807,684,337,295,929,758,288,252,665,654,89,596,175,127,140,430,10,20,87,6,584,7,19,92,7,734,12,21,0.04,0.29,1.01,1.12,1.07,1.07,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
159,262,111,18,wma,StochAstic_d,159,63,6,15,0.32,763,625,89,167,221,176,315,871,107,264,843,123,108,273,834,565,456,325,875,670,483,360,438,916,624,18,209,752,215,582,12,23,39,15,629,4,10,77,15,45,23,10,0.03,0.29,1.17,1.08,1.16,1.17,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
