,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
124,583,490,18,ema,StochAstic_d,395,65,6,5,0.37,854,945,117,177,34,241,106,937,164,310,223,145,269,457,797,700,425,291,719,629,394,273,206,852,161,267,70,338,229,814,12,36,70,4,682,2,17,104,20,157,6,23,0.09,0.2,1.2,1.16,1.1,1.05,False,True,False,False,True,True,False,True,True,True,False,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
125,566,467,17,sma,StochAstic_d,297,69,6,19,0.08,885,933,110,274,691,247,11,963,290,163,525,42,34,176,857,746,481,386,984,512,467,429,408,514,528,738,681,62,95,901,15,19,19,16,184,10,12,25,15,484,7,4,0.11,0.31,1.11,1.05,1.01,1.2,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
126,775,469,24,sma,StochAstic_d,30,63,6,12,0.04,2448,933,335,115,887,54,130,83,248,75,345,166,26,388,696,655,423,343,972,524,370,326,210,383,669,408,312,256,295,868,12,42,65,2,303,3,36,90,4,921,23,7,0.11,0.2,1.12,1.12,1.15,1.15,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
127,729,453,18,wma,StochAstic_k,350,62,6,18,0.39,512,337,200,235,446,207,253,324,235,242,626,152,57,579,820,502,458,433,979,743,373,315,79,895,752,666,99,113,237,31,18,45,54,20,424,9,14,80,8,186,16,25,0.11,0.32,1.2,1.15,1.06,1.05,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
128,747,494,24,wma,StochAstic_k,341,67,6,4,0.34,1411,987,255,40,19,378,326,431,210,126,597,347,369,778,805,684,473,425,574,534,459,430,513,300,125,875,583,897,954,978,16,56,19,1,252,4,35,104,6,885,14,8,0.39,0.29,1.13,1.1,1.16,1.13,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
129,745,493,17,sma,StochAstic_k,139,57,6,8,0.29,1594,236,297,64,121,36,282,724,76,69,272,253,362,843,886,574,435,263,895,700,422,383,654,361,112,172,618,115,428,985,25,54,53,17,876,16,50,23,14,683,1,18,0.36,0.09,1.13,1.08,1.17,1.04,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
130,717,348,24,sma,StochAstic_d,267,70,6,10,0.1,1775,491,106,28,574,24,398,370,140,177,14,368,361,26,984,944,497,347,771,631,309,262,899,692,620,889,846,247,552,531,9,25,7,4,7,7,24,16,15,27,8,20,0.18,0.03,1.03,1.0,1.08,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
131,744,413,23,sma,StochAstic_k,225,65,6,19,0.06,776,554,120,201,107,347,292,586,103,170,935,356,170,406,985,822,465,441,850,741,434,426,383,657,472,486,956,877,998,206,18,39,41,3,754,3,23,40,14,544,3,1,0.09,0.11,1.04,1.2,1.12,1.11,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
132,662,429,25,ema,StochAstic_d,278,48,6,9,0.05,1097,590,310,292,508,268,29,734,115,380,123,370,61,432,810,514,446,440,659,570,349,298,93,595,823,405,940,36,36,77,27,53,73,18,945,16,20,13,15,738,10,8,0.16,0.23,1.09,1.15,1.07,1.11,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
133,616,352,26,wma,StochAstic_k,126,56,6,15,0.15,948,822,280,336,894,387,138,272,335,108,568,37,392,582,977,539,443,250,877,809,438,402,268,11,323,563,792,816,334,368,20,47,11,18,355,9,28,83,14,855,9,6,0.29,0.19,1.06,1.06,1.05,1.13,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
134,759,480,18,sma,StochAstic_k,357,64,6,8,0.32,2863,585,241,141,404,52,32,339,4,76,16,102,118,333,752,658,452,298,744,699,358,346,442,635,508,246,150,759,273,125,29,51,69,14,98,3,20,61,19,255,11,11,0.19,0.07,1.2,1.14,1.2,1.11,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
135,755,458,25,wma,StochAstic_k,57,59,6,15,0.38,777,255,395,28,917,393,221,706,100,17,870,47,223,769,747,613,493,457,663,503,416,321,249,407,721,851,981,547,320,265,20,33,20,15,80,11,31,47,2,808,9,11,0.15,0.33,1.08,1.2,1.14,1.08,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
136,707,351,26,wma,StochAstic_d,102,64,6,20,0.08,271,673,61,335,892,285,389,62,153,113,916,348,51,493,744,730,461,278,661,659,307,258,540,383,705,188,278,984,331,527,21,31,89,3,719,10,25,4,16,886,24,3,0.07,0.12,1.1,1.05,1.13,1.17,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
137,627,473,26,ema,StochAstic_k,380,51,6,15,0.28,2784,395,248,151,257,166,60,805,235,161,243,275,242,509,827,529,478,413,637,615,455,287,630,851,877,337,808,282,132,498,2,27,25,2,284,16,35,18,2,395,6,7,0.02,0.05,1.08,1.08,1.12,1.09,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
138,583,353,19,wma,StochAstic_d,209,51,6,11,0.12,233,986,23,292,991,55,155,784,394,298,452,400,277,416,672,582,412,295,941,686,402,394,330,982,952,931,795,406,210,191,17,31,95,17,807,8,42,11,8,776,10,20,0.15,0.24,1.11,1.0,1.05,1.14,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
139,776,452,18,sma,StochAstic_d,127,69,6,9,0.08,1784,558,233,196,432,122,9,95,146,108,39,101,39,828,619,593,463,308,697,574,391,363,625,854,302,822,591,259,187,270,5,26,104,1,160,6,36,94,12,793,13,11,0.18,0.28,1.08,1.06,1.05,1.06,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
140,558,370,22,ema,StochAstic_d,369,68,6,7,0.35,659,843,155,261,198,37,213,263,263,277,912,180,10,240,900,637,478,434,975,682,465,431,145,666,549,898,113,860,361,37,16,51,4,13,944,17,42,86,16,77,25,5,0.02,0.25,1.15,1.07,1.14,1.13,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
141,766,430,18,wma,StochAstic_d,270,50,6,18,0.18,2818,622,14,157,801,226,195,913,213,327,921,25,19,246,971,555,428,297,649,619,380,370,305,6,131,739,386,356,394,756,9,55,68,9,706,8,48,13,12,474,16,20,0.24,0.4,1.12,1.17,1.11,1.01,False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
142,566,499,25,ema,StochAstic_d,367,63,6,11,0.35,2076,581,280,75,826,50,74,97,9,290,693,299,193,396,824,653,448,396,760,504,380,296,103,533,199,730,859,927,16,437,23,42,92,3,799,4,43,37,20,477,7,25,0.23,0.25,1.2,1.18,1.06,1.06,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
143,780,355,26,wma,StochAstic_k,250,65,6,16,0.13,2576,911,158,322,531,188,380,818,45,13,148,246,132,139,960,865,461,450,938,891,473,433,312,1000,497,410,319,189,624,875,9,33,71,2,557,16,45,100,6,201,16,17,0.14,0.36,1.07,1.18,1.07,1.0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
144,777,345,25,sma,StochAstic_d,102,53,6,15,0.21,2151,969,352,236,754,348,238,969,46,360,342,149,335,589,884,718,484,291,915,869,372,354,351,774,634,222,686,942,775,557,7,55,10,4,485,5,29,54,1,922,18,14,0.28,0.03,1.12,1.08,1.17,1.15,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
145,572,342,20,sma,StochAstic_d,345,62,6,16,0.26,2116,966,10,164,149,274,322,297,120,210,589,150,359,997,990,595,459,272,998,515,481,270,502,885,822,440,391,612,382,686,26,46,48,3,268,4,26,74,9,946,23,12,0.21,0.34,1.07,1.15,1.01,1.01,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
146,552,494,21,wma,StochAstic_k,160,53,6,14,0.31,381,804,240,32,439,384,233,967,269,176,205,311,59,105,546,524,339,286,653,571,455,280,334,445,643,90,794,87,309,94,14,56,49,18,171,13,35,37,7,860,10,2,0.04,0.17,1.0,1.09,1.18,1.05,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
147,563,500,22,wma,StochAstic_k,235,58,6,7,0.3,1414,448,214,222,669,141,259,793,229,16,390,47,257,942,977,528,357,281,788,707,489,430,638,871,307,206,118,673,662,610,18,36,16,3,890,6,40,93,17,65,19,16,0.21,0.08,1.19,1.07,1.12,1.12,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
148,667,432,17,wma,StochAstic_d,299,61,6,10,0.38,2124,273,40,67,238,340,227,498,358,147,51,240,249,295,892,734,401,383,774,719,264,252,924,447,446,355,439,828,678,553,3,32,7,16,116,17,38,6,18,569,6,13,0.04,0.25,1.2,1.0,1.05,1.13,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
149,626,380,26,sma,StochAstic_d,37,47,6,13,0.34,533,914,120,211,103,247,315,998,330,386,52,214,37,375,684,647,363,341,738,622,374,368,729,358,590,655,39,819,869,932,18,33,100,20,892,18,25,11,10,646,20,2,0.13,0.16,1.09,1.05,1.04,1.11,False,False,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
150,768,463,18,wma,StochAstic_k,400,48,6,15,0.15,1252,208,348,153,720,346,76,224,231,144,780,374,256,814,625,616,358,274,998,812,416,413,210,50,583,528,497,774,727,66,7,53,29,8,218,3,28,77,7,924,25,24,0.37,0.36,1.01,1.08,1.12,1.2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
151,611,342,17,sma,StochAstic_d,110,64,6,20,0.02,1739,581,365,377,450,100,129,662,14,358,223,260,136,413,710,602,416,324,862,764,397,289,983,235,560,455,214,448,221,510,18,38,40,20,72,11,24,24,2,241,21,21,0.37,0.12,1.17,1.15,1.2,1.01,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
152,598,489,20,wma,StochAstic_k,166,65,6,13,0.12,2703,663,148,239,867,158,210,147,242,162,73,236,365,378,864,668,483,406,781,531,395,369,522,667,838,769,1000,153,42,586,3,17,70,13,696,11,29,49,3,118,17,9,0.07,0.31,1.01,1.07,1.1,1.2,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
153,689,366,21,sma,StochAstic_d,26,56,6,14,0.32,479,806,133,72,521,344,78,52,165,306,897,150,115,457,837,671,421,364,696,583,366,346,58,647,185,552,395,777,266,8,12,37,94,15,875,11,12,29,20,605,21,6,0.16,0.12,1.07,1.19,1.14,1.11,True,False,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
154,532,483,19,sma,StochAstic_d,156,48,6,5,0.38,2535,805,200,254,485,124,98,557,51,317,772,51,282,400,764,603,479,340,917,712,479,362,950,936,535,835,621,254,449,239,4,29,100,17,236,2,29,37,9,371,20,1,0.24,0.2,1.01,1.08,1.07,1.09,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
155,731,424,19,sma,StochAstic_d,191,59,6,12,0.18,1112,410,325,151,67,208,274,792,32,388,200,230,59,671,738,578,460,382,980,833,402,362,533,787,634,96,588,119,782,271,2,37,51,2,737,5,46,34,1,205,11,16,0.2,0.17,1.18,1.15,1.17,1.12,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
156,625,381,23,wma,StochAstic_k,171,67,6,17,0.2,1884,810,124,69,435,227,45,593,7,400,846,124,186,816,981,703,339,269,727,672,494,402,772,355,685,444,649,828,725,912,26,33,29,1,110,4,46,58,19,660,11,6,0.12,0.14,1.12,1.01,1.13,1.19,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
157,691,439,24,sma,StochAstic_d,147,52,6,14,0.11,2927,860,123,43,722,157,195,496,12,242,923,285,201,904,956,847,320,310,540,521,422,260,619,539,981,597,686,507,778,843,25,44,47,4,704,5,16,38,12,289,20,18,0.06,0.12,1.15,1.08,1.18,1.11,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
158,675,364,26,wma,StochAstic_k,397,51,6,18,0.31,1445,322,78,127,796,30,53,480,70,271,846,287,141,281,740,523,492,250,638,521,342,313,992,826,198,155,614,704,1000,272,5,23,72,5,951,5,39,88,2,984,9,12,0.17,0.29,1.17,1.17,1.19,1.03,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
159,607,377,17,wma,StochAstic_k,264,56,6,10,0.32,2049,625,148,24,494,163,126,595,195,282,479,4,332,92,956,519,283,281,786,607,317,301,767,608,281,551,361,218,772,787,20,29,64,16,202,11,47,20,1,174,9,12,0.12,0.22,1.01,1.01,1.08,1.01,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
